Feature name,Distribution,Reject pvalue,Params,target
17608,norm,0.9694470424479409,"(4.882521180798719, 0.5215782052681677)",lesional
17609,weibull_min,0.7940663176606639,"(15.011829078517334, 4.163315402494144, 3.1714757356178906)",lesional
17610,norm,0.5440285170278758,"(5.369994815558428, 0.665226138685992)",lesional
17611,genextreme,0.8087414314434198,"(0.4541167701961229, 5.9440479757046445, 0.32970595909091194)",lesional
17612,weibull_min,0.9951458186283121,"(12.210282245350617, 0.1021551127420103, 4.880659788855819)",lesional
17616,norm,0.9166614169318487,"(3.945002629102502, 0.39064954970622684)",lesional
17618,weibull_max,0.8871903408694412,"(2.2887867261767605, 4.994526318791285, 2.0776272310014354)",lesional
17623,norm,0.7378729981374548,"(4.730241142341625, 0.49498311031832853)",lesional
17624,norm,0.9439006797428414,"(4.325731308586127, 0.35755781361794026)",lesional
17627,norm,0.6641773796517135,"(5.047539182879487, 0.5120854257008994)",lesional
17628,weibull_min,0.9307739527762726,"(12.393454050073348, -1.1715512225929927, 5.702205642593357)",lesional
17632,weibull_min,0.9643307568326186,"(6.491028252113297, 2.206872826792128, 2.6435902899097137)",lesional
17635,weibull_max,0.2614845282221592,"(10.481608852730366, 13.010470018306064, 3.1690888615381407)",lesional
17636,norm,0.9431202030271322,"(2.8936372243247743, 0.7557607670952762)",lesional
17638,norm,0.7950840462929191,"(4.278569850438725, 0.4963681448996371)",lesional
17641,weibull_max,0.6994450036938662,"(1.9109919484273474, 6.963681831644081, 0.5461194819830983)",lesional
17643,weibull_min,0.08005444568422182,"(4.696656795114405, 3.369533016180158, 1.9209973548657961)",lesional
17644,weibull_min,0.2967338722986572,"(13.402512677082193, -2.208639181780325, 5.062095021673731)",lesional
17645,norm,0.39917929485529624,"(4.803378790910549, 0.38729290082656703)",lesional
17647,weibull_min,0.50460323903936,"(6.684077844847096, -0.11970741166159052, 4.239194475120342)",lesional
17651,norm,0.435737872002701,"(3.7377694484109854, 0.32958900508698835)",lesional
17653,weibull_max,0.26408872054585186,"(2.6369663495547107, 7.046680263560347, 1.7585221211451212)",lesional
17655,weibull_max,0.995382949174661,"(1.8346335579662425, 4.306054627549875, 0.8471609379468905)",lesional
17657,weibull_min,0.9192415634641684,"(8.547164764590262, -1.5909761913891323, 4.765813890444591)",lesional
17658,norm,0.8592692996342606,"(2.931399026651751, 0.41551196102091975)",lesional
17661,norm,0.8367796524037808,"(2.1861012286177157, 0.6641840631172337)",lesional
17664,weibull_min,0.9603899324597193,"(6.058228193974512, -0.3547343327108775, 3.314354940397359)",lesional
17665,weibull_min,0.7648504520165744,"(9.077983522821388, -0.28501747577041736, 5.609840546261213)",lesional
17669,weibull_min,0.8611288454628625,"(8.321731651247234, 1.2757356899654813, 3.6507665000414704)",lesional
17670,weibull_min,0.9673338838655015,"(15.001304802242718, -1.6317479158789019, 5.650322984322816)",lesional
17671,genextreme,0.9805734145242693,"(0.43746695744602393, 2.037284017780342, 0.47165669113772724)",lesional
17673,weibull_min,0.84217037951128,"(4.057349422940444, 4.890332293634064, 1.6230925815452666)",lesional
17674,norm,0.414075168139869,"(7.101472935102358, 0.5816290283032965)",lesional
17679,weibull_min,0.3598129618509913,"(9.515969389838652, 0.07625748386392989, 5.2456509761825725)",lesional
17680,weibull_min,0.34432144236876194,"(32.04152508251053, -8.913834008821045, 15.103729540854136)",lesional
17682,weibull_min,0.9970267668599743,"(8.695594815441769, -0.6308789970301583, 3.5848446183223857)",lesional
17683,norm,0.9861796770850592,"(5.213034231257645, 0.3187965151297665)",lesional
17685,weibull_min,0.641108223728646,"(8.683644618357079, 5.712533476359915, 1.2838749092401809)",lesional
17691,weibull_min,0.9647036460041712,"(24661114.073342875, -7565871.188092164, 7565876.987841376)",lesional
17698,norm,0.6852773138023827,"(5.902127345833262, 0.18860738943605582)",lesional
17700,weibull_min,0.9366085057600497,"(4.635818201457127, 1.7946041125023822, 2.0732048999568784)",lesional
17702,genextreme,0.9751330668358595,"(0.5037090377021944, 6.688786239955875, 0.24943102923950763)",lesional
17704,weibull_min,0.3289528050292252,"(10.457690137321649, 5.7652844075994345, 2.699486566056698)",lesional
17705,weibull_min,0.8012668354410192,"(8.456309276705493, -0.9943838525046551, 3.4517741606465098)",lesional
17707,weibull_min,0.6003988363686077,"(8.438341526397094, 0.8250915973476096, 4.059585605067493)",lesional
17708,norm,0.33590515726317927,"(6.233808802810833, 0.38233457901217827)",lesional
17710,weibull_max,0.6152558491111528,"(2.0271069020759973, 5.884876719534139, 1.2722512530230865)",lesional
17711,weibull_max,0.7506901119367381,"(5.618843047945576, 4.405571719164829, 2.684009669046665)",lesional
17713,norm,0.7914767807995835,"(4.4157462441008635, 0.452660973345446)",lesional
17717,norm,0.5503886791226693,"(2.4493270390701007, 0.6795404678253271)",lesional
17720,norm,0.4686424781540792,"(4.904509705694708, 0.4755775292065788)",lesional
17722,weibull_min,0.647540117151832,"(32.40827096127154, -13.410347257584666, 17.622678704588914)",lesional
17723,weibull_min,0.7960055167988839,"(9.159611171342295, 0.5091577056537855, 3.885539528771928)",lesional
17731,norm,0.9957654574518299,"(5.540682795949731, 0.44026405005970454)",lesional
17732,weibull_min,0.6312015565554269,"(9.085754291263378, 3.419578608237374, 2.6213389808846492)",lesional
17734,weibull_min,0.7498813151623873,"(7.809703101686733, 3.3739002871532584, 3.3221797719333552)",lesional
17736,weibull_min,0.46302943860089407,"(13.513906076396442, 0.4806203388702616, 4.0770828201859555)",lesional
17737,weibull_min,0.5914381521801904,"(14.695308281950215, 2.9174045080234547, 3.081884031464308)",lesional
17738,norm,0.9024221056930471,"(5.0995585940095705, 0.49850056463978254)",lesional
17739,weibull_min,0.5693099358028649,"(11.050893753165889, 1.184943218001342, 3.1635153128392384)",lesional
17742,norm,0.9847579839284337,"(3.0538774417958185, 0.4262320731883348)",lesional
17744,norm,0.5772736462614179,"(6.726940441714162, 0.4725852284606704)",lesional
17747,weibull_min,0.43264477342704066,"(10.274367096895016, 2.770188937074697, 4.182387481793212)",lesional
17750,genextreme,0.9999513797224809,"(0.14650622152109988, 1.370121651016411, 0.4955503025613623)",lesional
17751,genextreme,0.2926037896803896,"(0.45417412053457623, 4.3448667635381355, 0.4952152636104195)",lesional
17753,weibull_min,0.9340601533862141,"(18.941963960404117, -0.5543145980978954, 6.565626202435389)",lesional
17754,norm,0.9927053395731434,"(3.896019230088907, 0.411688559664454)",lesional
17761,weibull_min,0.9875867178061944,"(28.764374018597557, -9.10225066948608, 12.27723173709883)",lesional
17762,weibull_min,0.6628289641393958,"(14.667916259733266, -3.164233266094052, 6.626306066736429)",lesional
17763,weibull_min,0.6572558356435652,"(9.222014647549571, 0.2830405944015213, 4.009811812124067)",lesional
17764,norm,0.6348689142761003,"(5.556082268215387, 0.7790883172970797)",lesional
17767,weibull_max,0.8298667777038582,"(2.2512806454814953, 5.751285945542504, 1.7187284168985375)",lesional
17768,weibull_min,0.9608141800197847,"(5.332921688927604, 0.1679613271902592, 2.508649101482596)",lesional
17769,weibull_min,0.750187311501253,"(25.773822817288448, -5.211145417960761, 11.056359329032757)",lesional
17772,weibull_min,0.6274194450094029,"(10.731608956750716, 3.8714909467777523, 2.351987959707266)",lesional
17774,norm,0.4541046051156278,"(3.8453248287421817, 0.35483842742174443)",lesional
17775,weibull_min,0.6808464792914961,"(2.999360929604648, 5.387135323775002, 2.1838214342196482)",lesional
17776,weibull_min,0.9353935428875197,"(6.588004227551293, 0.15863881919292533, 3.036288249641813)",lesional
17778,weibull_min,0.9936250279543949,"(5.219205929221543, 2.7655276621199523, 2.2004888461714165)",lesional
17781,weibull_min,0.8175150753176941,"(21.353422526733276, 1.0129040552907607, 4.014122695986143)",lesional
17785,weibull_min,0.9477960093556491,"(67.96056463969897, -25.05643596564169, 28.034761896604692)",lesional
17786,weibull_min,0.5758240063871138,"(12.320014625830783, -2.7994889920309065, 8.159046377170508)",lesional
17787,norm,0.9715968271770914,"(3.7540594061760197, 0.2609344714690256)",lesional
17789,weibull_min,0.6744821563956024,"(36.17379128055876, -8.634765289542973, 11.525165107036564)",lesional
17791,weibull_min,0.5183270166061602,"(9.937750863744345, -0.9727268320640752, 4.5747919090804405)",lesional
17793,weibull_min,0.7778365916681278,"(4.516276774221417, 0.41342654094396203, 2.186619102677099)",lesional
17794,weibull_min,0.9305266280291599,"(26521110.379115373, -5236759.21700873, 5236767.916495522)",lesional
17795,weibull_min,0.7945317502246853,"(4.659308140921993, 6.502719062149614, 1.2013468676848298)",lesional
17802,weibull_min,0.8416190305942846,"(7.736929456508115, 2.3542014687573785, 2.4151308605325275)",lesional
17803,norm,0.46500591759061016,"(5.498619041252796, 0.4917642287817221)",lesional
17804,weibull_min,0.8767396910807298,"(27.333344299112415, -2.7200724630184783, 9.668739294997529)",lesional
17807,weibull_min,0.9327673889625147,"(4.67259660496189, -0.021447287486186586, 2.5818210452788417)",lesional
17809,weibull_min,0.8478751143864857,"(7.082781340266598, 3.2703959773629996, 3.0509801620536052)",lesional
17811,norm,0.5303497662964121,"(4.642295153379064, 0.3596942610587963)",lesional
17813,genextreme,0.7362152342526086,"(0.47910510828786046, 5.436872453706674, 0.4592415165355703)",lesional
17814,weibull_min,0.6999995772710148,"(8.01233191262498, 0.8044441489279166, 4.362745189671175)",lesional
17817,weibull_min,0.7793233238300671,"(71837374.28126177, -31473634.183130793, 31473638.946784362)",lesional
17819,norm,0.41647522341874743,"(5.709250020642401, 0.3188746311425477)",lesional
17820,norm,0.6640178064215488,"(4.21899982440795, 0.40031139891514245)",lesional
17823,weibull_min,0.7080031246681446,"(31.909701905463855, 0.727746934280513, 5.817633980220226)",lesional
17824,norm,0.7708127489225043,"(8.86369865457644, 0.2562745854999213)",lesional
17829,weibull_min,0.6119157633232359,"(17.719355610663875, -0.0690595553833302, 6.543359668354693)",lesional
17831,weibull_max,0.9400386142796745,"(5.425482090640522, 4.862637246848875, 1.5313732054043214)",lesional
17833,norm,0.9712661496755485,"(3.64430415475693, 0.6012330302532155)",lesional
17835,weibull_max,0.36083925195900635,"(1.8376501578299376, 5.351316798715484, 0.6583511233192914)",lesional
17836,weibull_min,0.9971747934439678,"(8.490071719081623, 1.5630010153698202, 2.973495075356121)",lesional
17839,norm,0.5842884255295067,"(10.45778081983485, 0.5910101485802856)",lesional
17840,genextreme,0.8954510673223323,"(0.536944186781604, 6.083948225533253, 0.23342572119377328)",lesional
17845,norm,0.49174788808431735,"(11.843013816936924, 0.4041924344314634)",lesional
17846,weibull_max,0.9908489877833784,"(1.7993308705527498, 5.731168451737416, 0.6487547470224282)",lesional
17847,weibull_min,0.9021141000244796,"(31.105548825860176, -9.978896518153425, 13.976464036475026)",lesional
17848,norm,0.8893417466023902,"(3.8608977708476924, 0.48499217143149415)",lesional
17849,weibull_min,0.31821963104999895,"(9.517537491698231, -1.1689692468682262, 4.032449675722511)",lesional
17850,weibull_min,0.5443003947494036,"(19.000954673617002, -1.2210407941727794, 5.556911596317889)",lesional
17851,weibull_min,0.8125014078767296,"(130.19213647290533, -15.828706396023165, 22.02085684063615)",lesional
17853,norm,0.46072639166253404,"(11.676538789310156, 0.4658902472285623)",lesional
17854,weibull_min,0.9809258188105949,"(26.509308944156146, -2.305509116875836, 8.530503189271794)",lesional
17855,weibull_max,0.9963837175710001,"(3.2250083103554483, 6.815318125643516, 1.2084841340639545)",lesional
17856,norm,0.6689668634579486,"(5.7699369615874545, 0.36571676091683636)",lesional
17859,weibull_min,0.5087746732150675,"(6.211374843638202, 2.7598672974171485, 2.76095599046306)",lesional
17862,weibull_max,0.9391503727878231,"(2.462658419312059, 6.040777548996351, 1.2638525705979688)",lesional
17863,weibull_min,0.9197244753747553,"(6.483274159272293, 4.1152757216367615, 1.459579144596486)",lesional
17864,weibull_min,0.9608859237233098,"(19.32576555621894, -4.47446851796241, 9.50200277488969)",lesional
17866,weibull_min,0.9804158951083839,"(53455712.99795511, -10238097.805240666, 10238101.645812673)",lesional
17867,weibull_min,0.6271875214212336,"(6.741193001628812, 5.982205161484599, 1.3672776245307894)",lesional
17868,weibull_min,0.8253312748081215,"(4.370607033744864, 0.07840195993867174, 2.816222338377449)",lesional
17870,norm,0.1673617955101484,"(9.260057929905182, 0.30486567114022584)",lesional
17874,norm,0.6740402592571663,"(11.43130152754102, 0.5118892250965208)",lesional
17877,weibull_min,0.9948863933015734,"(9.929030502669619, -1.4999565044414243, 5.2016747872171205)",lesional
17880,weibull_min,0.9279217016811726,"(4.552288892071269, 2.478790538923369, 1.2252813758430963)",lesional
17882,norm,0.12038393796577829,"(11.655983336859956, 0.574912791630514)",lesional
17885,norm,0.9407582914792357,"(5.643428547427815, 0.4521670232282969)",lesional
17886,weibull_min,0.6437908627656495,"(8.283643595635205, 3.158419867251033, 2.5666348570039625)",lesional
17887,weibull_min,0.9506901496261586,"(13.488383358603103, 3.5991152382140417, 2.9241338620608737)",lesional
17888,norm,0.9091299988713573,"(2.29774289010668, 0.7046765715526672)",lesional
17889,weibull_min,0.8486529722626253,"(24.309693526862166, -8.578714277551306, 12.91564143948052)",lesional
17893,weibull_min,0.7164079374113463,"(8.437369810112326, 0.6687706070964923, 3.7306246149735074)",lesional
17894,norm,0.25170881912235865,"(12.958517715025845, 0.43834542746349153)",lesional
17895,weibull_max,0.9467589626597164,"(2.6442603472942388, 7.565181846431704, 1.2965908944072289)",lesional
17898,norm,0.9980087278543699,"(4.096165395242395, 0.577717594367427)",lesional
17899,weibull_min,0.6145291178187875,"(10.83011002707019, 2.6964033194830703, 2.9373140077143978)",lesional
17900,norm,0.8066705591238414,"(4.132431551726555, 0.5720805338906038)",lesional
17901,norm,0.4678322449949037,"(4.081890942410087, 0.28895003871059505)",lesional
17904,weibull_min,0.7287123255850159,"(23.195387320229912, -4.125115506539338, 8.58511762475431)",lesional
17905,norm,0.24970513039401643,"(4.210075766025844, 0.41403963646437025)",lesional
17906,weibull_min,0.6008195549311295,"(11.796707208379825, -1.2403469731311456, 5.644016818079549)",lesional
17908,norm,0.9791205731425037,"(6.46854995894813, 0.22651431652387927)",lesional
17909,genextreme,0.8738350793906169,"(0.4208469646013274, 4.153588885604982, 0.6254456866944561)",lesional
17910,weibull_min,0.2548942299796352,"(8.815905874364965, 2.801054346158791, 3.2161075811411486)",lesional
17912,genextreme,0.4143833294780934,"(0.4323494863637078, 5.847786932725926, 0.5476811439392415)",lesional
17913,genextreme,0.938278353727445,"(0.4400721167286906, 4.550549534810692, 0.4648818834376485)",lesional
17915,weibull_min,0.8015703190817249,"(11.93174646669373, -1.3051959034519645, 5.1861119968231515)",lesional
17916,norm,0.2038532035407432,"(9.867403821502181, 0.5692772216214661)",lesional
17917,weibull_min,0.45890119803629703,"(5.212126602031688, 1.5439994795172651, 1.2680529881067395)",lesional
17919,norm,0.3834495812636234,"(5.7533819755264455, 0.31351498823254886)",lesional
17920,weibull_max,0.9765632246765794,"(2.956452922842941, 4.497510718272583, 1.5587759106420982)",lesional
17921,norm,0.9923390102906272,"(1.738593265484656, 0.6116716946557776)",lesional
17922,norm,0.8916797714576483,"(3.404189858095159, 0.8572597706403513)",lesional
17923,weibull_min,0.9598250403423229,"(2.542579273339685, 2.490828254747476, 1.669498415105136)",lesional
17924,weibull_min,0.6463956555182861,"(8.369095862267628, 1.189695238684144, 3.656112105478333)",lesional
17925,weibull_min,0.9586312302873388,"(6.730840617258889, 2.999302134030822, 4.935421937336647)",lesional
17926,weibull_min,0.8692558593961007,"(5.9482499539602305, 0.6007679299859626, 2.024887864628303)",lesional
17927,norm,0.6985785601768258,"(5.246827180430289, 0.41054405276628203)",lesional
17929,weibull_max,0.9998145655962937,"(1.839409247888098, 6.5334590188430415, 0.7453407525712732)",lesional
17930,norm,0.677222687257303,"(4.182855621720018, 0.4016353318461737)",lesional
17931,weibull_min,0.38303578591804366,"(11.547845464979805, -1.4170425863823397, 6.537346865128549)",lesional
17932,weibull_min,0.9820595788131964,"(12.336845436833215, 1.7246699392185634, 2.4520400144207413)",lesional
17933,weibull_max,0.7739350462584753,"(2.525894357580267, 8.809035335269503, 1.6587828751736442)",lesional
17936,norm,0.8886415713152006,"(4.099056864007765, 0.3037988779627643)",lesional
17937,weibull_max,0.9999974332707475,"(2.0830107019636266, 4.983058040536028, 0.42751259506278183)",lesional
17938,weibull_max,0.963982856087151,"(1.70204663143508, 6.0861393319196075, 0.444362184911804)",lesional
17939,weibull_min,0.8107640292761017,"(12.548344271098252, -2.9830925133071498, 5.7383505804499)",lesional
17942,weibull_min,0.25438742849889784,"(4.2973348167596885, -0.06742129136793082, 1.8572699307413736)",lesional
17943,norm,0.41717796474762836,"(12.442544139843395, 0.5021542958558396)",lesional
17944,weibull_min,0.29872973096006705,"(10.649397701737138, -1.4149823171565397, 6.259577759823445)",lesional
17945,norm,0.15613051202066497,"(11.70873717125376, 0.5118480308708268)",lesional
17947,weibull_min,0.6105654758718477,"(7.095605183065105, 1.8203043635095557, 2.277993397299144)",lesional
17949,weibull_max,0.9345704158684287,"(2.2940757556599256, 5.454733510382058, 0.8335533197178622)",lesional
17950,norm,0.47691097594990883,"(6.034225594483035, 0.49295191339829186)",lesional
17951,norm,0.711037558948249,"(11.729515782283, 0.5010803073708094)",lesional
17952,weibull_max,0.9609654548690076,"(6.700074855601844, 9.381765175352717, 3.033228865066098)",lesional
17953,weibull_min,0.7284787016881393,"(3.4007686514489635, 4.567318715366689, 1.0133154989566007)",lesional
17955,weibull_min,0.9451370729945826,"(5.624617862212704, 3.6750684442366626, 1.7249642505212877)",lesional
17956,weibull_min,0.9774645343056022,"(9.783635746035014, -0.049316024393169344, 4.5534637476472195)",lesional
17957,weibull_min,0.5222320901756011,"(7.914187116120949, 6.025216411174101, 1.9068846920289766)",lesional
17958,genextreme,0.9925120265130839,"(0.16533424954062592, 3.9607010820054427, 0.2105568253861057)",lesional
17961,weibull_min,0.8191148028190611,"(5.819146837465218, 3.1288409455487374, 1.9581521084944369)",lesional
17962,norm,0.8684961544642342,"(7.137993288323354, 0.4534932950291866)",lesional
17964,weibull_min,0.987798210866233,"(71064777.14551306, -28844796.607752673, 28844799.712622024)",lesional
17966,weibull_min,0.8295510205890434,"(27.30735267861083, -7.246153442112707, 10.34207754709469)",lesional
17967,weibull_min,0.15875094388545985,"(10.365011097920833, 4.14687891140478, 2.8537702195879766)",lesional
17970,weibull_min,0.7423484071791084,"(11.760144970763605, 2.00872024243799, 4.602037303649068)",lesional
17972,weibull_min,0.7574115800365733,"(9.52045873125685, -0.559133371815916, 3.8233075282200715)",lesional
17973,weibull_min,0.9983749283946807,"(5.973927895692145, -0.28820672369590944, 2.0119262722974622)",lesional
17974,norm,0.9823606916503611,"(2.7481896335156013, 0.3352803501428689)",lesional
17975,norm,0.5062042455852129,"(11.989203309416176, 0.4130332604788665)",lesional
17979,weibull_min,0.7842654759008922,"(15.980186500694824, -3.6750315147699997, 7.995482259808554)",lesional
17980,norm,0.9613041517945736,"(5.192894250795016, 0.5690126429322898)",lesional
17981,weibull_min,0.802730989418052,"(6.618319286165169, 3.7633779980058986, 1.762285548040094)",lesional
17982,genextreme,0.4339178362475479,"(0.4379572608526138, 5.891104125179421, 0.4275176610006661)",lesional
17983,weibull_max,0.4380211001766956,"(2.448703416865877, 4.808297061668358, 1.0763167416573256)",lesional
17985,weibull_min,0.9019413774414071,"(14.787421316739968, -1.891047087154921, 5.158964098553204)",lesional
17986,weibull_max,0.4850195050892415,"(2.102268679755255, 7.535435826906433, 1.242446256655393)",lesional
17988,weibull_min,0.5478992201825527,"(10.634737430139669, 2.048660904481322, 3.4864918852328075)",lesional
19577,weibull_min,0.8954883114039621,"(30.443380099488042, -12.617840498540291, 15.31015802698682)",lesional
19606,weibull_min,0.9886053688953005,"(27.614397018792594, -3.126112358975046, 9.22296527176869)",lesional
19612,weibull_min,0.5115661881356539,"(5.961875539434173, 2.733966861068707, 2.0797167391311833)",lesional
19629,weibull_max,0.5772374731533465,"(2.32253835088793, 6.017267921913804, 1.6839244867065288)",lesional
19641,weibull_min,0.7469664694295264,"(2.8893592244473094, -0.00010590076330685899, 1.454077979309611)",lesional
19642,norm,0.16981285503019528,"(5.022436468692833, 0.44458896462622655)",lesional
19643,norm,0.5292262434958124,"(3.4950497559886258, 0.6470674410433819)",lesional
19649,weibull_min,0.6879096941990841,"(34.111518674896246, -7.288086566599656, 10.398743094399762)",lesional
19669,weibull_min,0.6648058638798617,"(11.989821564864268, -1.362615168949488, 4.226464879885951)",lesional
19672,norm,0.9813158681386205,"(1.4317450849434235, 0.43629850420016325)",lesional
19675,weibull_min,0.8660274133106481,"(27.238186893505016, -21.568066980567473, 30.336893439965326)",lesional
19678,weibull_min,0.9733176734434058,"(24.88079036842324, 0.3425655192339594, 11.11915134108156)",lesional
19679,norm,0.8245891082720289,"(8.942979006528896, 0.7069853431317927)",lesional
19680,weibull_min,0.8867793495264362,"(8.477721832434028, 0.6311191247003753, 2.8995138304675967)",lesional
19685,genextreme,0.8981069431972007,"(0.4939178042086553, 2.326478170672548, 0.5573278100408439)",lesional
19695,weibull_min,0.7006053666609042,"(10.010743357691162, -2.5712282612038124, 6.9422347576064976)",lesional
19702,weibull_min,0.9830450522031672,"(4.601017659262453, 5.512071238043758, 1.2233184060751818)",lesional
19706,genextreme,0.07505641667786611,"(0.5959494046015832, 5.787126538375365, 1.1243250795320363)",lesional
19710,weibull_max,0.9953797200356602,"(2.5594662466539253, 6.8661226756268, 0.8171633028302523)",lesional
19711,norm,0.46253281005060376,"(5.304763826695297, 0.5022166501436313)",lesional
19712,genextreme,0.9584458033836566,"(0.1863891672040434, 2.4227975888486175, 0.6256170225278329)",lesional
19714,norm,0.8478029063494749,"(2.1421633397545126, 0.7023930266278986)",lesional
19728,norm,0.7571192750263542,"(4.649895882617685, 0.30837318235053157)",lesional
19738,weibull_min,0.9078724993407963,"(6.031671316145114, -0.663491692004319, 2.4665382043310817)",lesional
19748,weibull_min,0.9132980476124102,"(5.367854925414095, 0.6276256207915045, 3.001548665361248)",lesional
19749,norm,0.6732755918383491,"(3.0730048911350276, 0.6807021863938505)",lesional
19762,weibull_min,0.6957863541085878,"(5.043191014105853, 3.1146390316876804, 1.2831919285424263)",lesional
19765,weibull_min,0.981026000843136,"(11.903256722065946, 1.2367896817707664, 2.9644719413902387)",lesional
19770,weibull_min,0.7182978227768311,"(2.9805985916773845, 5.623726506641972, 1.1337748567174946)",lesional
19771,norm,0.7977131797125014,"(3.834388770104867, 0.31636773248553085)",lesional
19777,weibull_min,0.8978455930530888,"(395618118.2738495, -86639592.92580399, 86639599.2327207)",lesional
19780,norm,0.7217439880208039,"(4.173357012567249, 0.49683696399639476)",lesional
19781,weibull_min,0.30054897253244006,"(7.170253014475712, 0.08007007362991683, 3.959339372451997)",lesional
19783,weibull_min,0.6749619198201697,"(11.818852270722282, 2.69573708254057, 3.35776374493185)",lesional
19787,weibull_min,0.8787237481396045,"(114376493.52635019, -60770711.19079612, 60770713.91051687)",lesional
19788,weibull_min,0.4399148984022213,"(9.767220850986254, 1.3371614030464625, 1.8705870877444015)",lesional
19789,weibull_min,0.7822057660154775,"(26.37746129787684, -0.6722013943244528, 5.686770427042003)",lesional
19790,weibull_min,0.9079167292484336,"(4.752936306505807, 0.7773340798868469, 2.232665244042538)",lesional
19795,weibull_min,0.6083888437486616,"(6.842697763625104, -0.9488505598996702, 4.663848719553968)",lesional
19796,weibull_min,0.9873203501263466,"(6.15426627718753, -1.0941775540905945, 3.1962669826981127)",lesional
19798,norm,0.6032951503246109,"(5.453511157649219, 0.37719529167579435)",lesional
19801,weibull_min,0.8207092620199057,"(8.299070636708436, -2.208736661852285, 5.2788645025887515)",lesional
19808,weibull_min,0.9904292500251264,"(7.053547708331077, 4.271371706429427, 1.4621915028486476)",lesional
19809,weibull_min,0.742835920935131,"(17.417736510532198, -1.990879225484, 8.603681642585624)",lesional
19810,weibull_min,0.8807842325990759,"(7.878943898200854, 2.020841622772015, 2.709034353605016)",lesional
19811,weibull_min,0.9697635701016796,"(2.9156362688934747, 4.244648328370632, 0.8417902645385329)",lesional
19812,weibull_min,0.8320161508003786,"(6.825478727329178, 3.7543966034997722, 1.7759437134051161)",lesional
19813,norm,0.20382616533140896,"(3.6676234736272635, 0.44201980271834507)",lesional
19814,weibull_min,0.9829450989590849,"(8.343725790967904, 2.417000028828696, 2.722945413646557)",lesional
19815,weibull_min,0.7788370939877385,"(5.119568278447846, 1.2462505341152, 2.540513358946992)",lesional
19820,weibull_max,0.9757443426382439,"(2.1870343040596003, 5.56601131332653, 1.286929181666331)",lesional
19822,weibull_min,0.9150983556296008,"(94695413.68267384, -22460189.078128867, 22460196.607845873)",lesional
19823,norm,0.8389108749871929,"(5.591940451354424, 0.4192590618485637)",lesional
19824,weibull_min,0.954611359302938,"(4.792980451305363, 3.9690461466635623, 1.5991658161687319)",lesional
19825,norm,0.49242487604726826,"(6.9585601685986935, 0.7754686928834564)",lesional
19826,weibull_min,0.5672029817000162,"(7.525395214168122, 4.206719003083148, 2.2392711251245476)",lesional
19827,weibull_min,0.984547100686332,"(5.454669416949571, 5.6015923504440135, 1.5436702354089111)",lesional
19828,genextreme,0.9674614450542088,"(0.4066508335016896, 1.7863035560408247, 0.6520734979863358)",lesional
19835,weibull_min,0.9872019360376133,"(3.626000301102441, 7.856955791440104, 1.58105656851446)",lesional
19837,weibull_max,0.3786057235730973,"(1.9368967727124036, 7.937118619255972, 1.2863581583467596)",lesional
19841,genextreme,0.6244852973002012,"(0.36117240959524777, 3.1470143415197755, 0.5691411652041813)",lesional
19842,norm,0.2788032306398365,"(5.772394969283565, 0.23487781674854827)",lesional
19844,weibull_max,0.8866529017990166,"(9.032273744110675, 6.142895046946613, 1.9443136779233674)",lesional
19845,weibull_min,0.27359671791702145,"(4.03312766538175, 3.913931749850976, 1.4487074628775405)",lesional
19847,norm,0.90005252027842,"(1.902029867448874, 0.4524989307354523)",lesional
19848,norm,0.7870701726251408,"(3.523400926476738, 0.36435592052859567)",lesional
19849,weibull_min,0.7061301468901445,"(5.997071516879605, 2.812943995397201, 2.2976052338648607)",lesional
19850,weibull_min,0.9607645742165415,"(3.588862080233767, 2.131425535795956, 2.008282597100287)",lesional
19854,weibull_min,0.8965568043013687,"(7.391762433018986, 1.7603842935353795, 2.473628854832113)",lesional
19857,weibull_min,0.740486491222742,"(4.141269817125284, 1.4721431163920442, 1.521018662967717)",lesional
19858,weibull_min,0.2945785244512549,"(10.080838856936388, 2.7711334801171716, 2.788542313166812)",lesional
19859,weibull_min,0.970542455595219,"(17.500363718198116, -5.572717606579014, 7.552503786479381)",lesional
19860,norm,0.9783540411681283,"(5.657627336796163, 0.21473112900363162)",lesional
19867,weibull_min,0.9842126738162169,"(6.245555207408897, 3.7931660095110837, 2.0413261144519095)",lesional
19868,weibull_min,0.8463316053579155,"(10.102415903438636, 1.6152221805765798, 3.9031920161226497)",lesional
19874,weibull_min,0.532879485771147,"(4.329306247588745, 3.648695959200912, 1.1116681937983868)",lesional
19875,weibull_min,0.6758097346212133,"(5.594642636131871, 3.1789349330707948, 2.0258349727437324)",lesional
19876,weibull_min,0.8696073648724528,"(2.4529762236300092, 6.618598439362215, 1.5118636513377512)",lesional
19877,genextreme,0.9276341219014692,"(0.11983951649168773, 7.565303533923869, 0.5420392285384545)",lesional
19878,genextreme,0.7234748837318445,"(0.06856175778308346, 1.7229397810987943, 0.40477595389107934)",lesional
19879,genextreme,0.3723060541362456,"(0.1639000508161919, 4.3469152694085995, 0.19750142969127632)",lesional
19881,weibull_min,0.9388350607951308,"(5.224668055520682, 5.339230566367774, 1.6541030584125733)",lesional
19883,norm,0.9469024258007588,"(2.991059148769875, 0.47503942631511686)",lesional
